time;rightWheelsPower;leftWheelsPower;grabPosition;collectorPosition;bigArmPower;littleArmPosition;littleArmPower;bigArmPosition
1.641823332;0.16062991619110106;-0.7075590658187866;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.653433708;0.16062991619110106;-0.7075590658187866;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.665652501;0.16062991619110106;-0.7075590658187866;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.675998794;0.16062991619110106;-0.7075590658187866;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.685690295;0.30708661079406735;-0.8634645748138428;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.698615796;0.30708661079406735;-0.8634645748138428;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.707847047;0.30708661079406735;-0.8634645748138428;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.717844506;0.30708661079406735;-0.8634645748138428;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.727664924;0.30708661079406735;-0.8634645748138428;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.737986716;0.30708661079406735;-0.8634645748138428;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.748320759;0.30708661079406735;-0.8634645748138428;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.759378719;0.30708661079406735;-0.8634645748138428;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.77105997;0.2976377964019775;-0.8445669460296631;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.783652096;0.2976377964019775;-0.8445669460296631;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.794090555;0.2976377964019775;-0.8445669460296631;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.80463314;0.33070864677429196;-0.33070864677429196;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.817221474;0.33070864677429196;-0.33070864677429196;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.828819309;0.33070864677429196;-0.33070864677429196;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.839469518;0.33070864677429196;-0.33070864677429196;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.849452686;0.25039368867874146;-0.8351180958747864;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.862255396;0.25039368867874146;-0.8351180958747864;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.872652147;0.25039368867874146;-0.8351180958747864;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.890618815;0.26456691026687623;-0.8398425030708313;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.903611108;0.26456691026687623;-0.8398425030708313;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.916755068;0.26456691026687623;-0.8398425030708313;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.931139486;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.946049487;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.95481903;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.964743573;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.974532199;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.98424295;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.994298451;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
2.003684868;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
